Facility_name,Million_gallons_per_day_flow,GHGI_emissions_mol_per_s,Moore_Emissions_mol_per_s,longitude,latitude,Source
Sanford (T) OquagaLake SD,0.05,0.0007722990242405556,0.00020799704104064963,-75.451278,42.007778,Clean Watershed Needs Survey
Saugerties (T) Glasco STP,0.424,0.00654909572555991,0.0032049124710856985,-73.9433,42.035,Clean Watershed Needs Survey
Saugerties (V) Sewers & STP,1.26,0.019461935410862,0.012911085656932395,-73.944972,42.07475,Clean Watershed Needs Survey
Savannah (T) WWTP,0.043,0.0006641771608468778,0.00017149704323805767,-76.756389,43.073333,Clean Watershed Needs Survey
Saxtons River WWTF,0.11,0.0016990578533292223,0.0005703499852377866,-72.5065,43.13783,Clean Watershed Needs Survey
Schodack (T) S. Landing Sewers/STP,0.017,0.0002625816682417889,5.23174712599603e-05,-73.775,42.475,Clean Watershed Needs Survey
Schodack (T) SD#5 STP,0.01,0.0001544598048481111,2.6534933233701082e-05,-73.6368,42.5619,Clean Watershed Needs Survey
Schoharie (V) STP,0.325,0.005019943657563611,0.0022807184671717346,-74.3145,42.678361,Clean Watershed Needs Survey
Schuylerville (V) STP,0.24,0.003707035316354667,0.0015474431928267486,-73.5802,43.0977,Clean Watershed Needs Survey
Scriba (T) San. Sewers & WWTP,0.0,0.0,0.0,-76.4469,43.46422,Clean Watershed Needs Survey
Secaucus Town MUA - Koelle Blvd STP/CS,5.07,0.07831112105799233,0.07665066325136635,-74.0476,40.7984,Clean Watershed Needs Survey
Seneca (Co) Five Points WWTP & CS - SD#2,0.66,0.010194347119975333,0.005645240718518404,-76.850833,42.749167,Clean Watershed Needs Survey
Seneca (Co) Willard WWTP and CS - SD#1,0.7,0.010812186339367778,0.006086610955485467,-76.875507,42.673478,Clean Watershed Needs Survey
Seneca (Co)SD# 2KidsPeace/Hill Side,0.107,0.0016527199118747888,0.0005505257467960374,-76.8378,42.7096,Clean Watershed Needs Survey
Seneca Falls (T) WWTP,3.5,0.05406093169683889,0.04771058052253468,-76.7966,42.9106,Clean Watershed Needs Survey
Seward (T) STP,0.016,0.0002471356877569778,4.8413041662089284e-05,-74.614778,42.717917,Clean Watershed Needs Survey
Shandaken (T) Phoenicia & town-wide,0.185,0.0028575063896900555,0.001109163812463131,-74.3003,42.0833,Clean Watershed Needs Survey
Shandaken (T) Pine Hill STP(NYCDEP),0.4,0.006178392193924445,0.0029746829494535767,-74.4637,42.1224,Clean Watershed Needs Survey
Sharon Springs (V) WWTP,0.43,0.006641771608468777,0.003263049310626773,-74.6125,42.802306,Clean Watershed Needs Survey
Shawangunk (T)Wallkill SD STP& ISDS,0.56,0.008649749071494224,0.004575010243107431,-74.189361,41.632889,Clean Watershed Needs Survey
Shelter Island Heights WWTP,0.053,0.0008186369656949888,0.0002240952471598871,-72.35565,41.087,Clean Watershed Needs Survey
Sherburne (V) STP,0.3,0.004633794145443334,0.0020587242847468178,-75.4958639,42.6839694,Clean Watershed Needs Survey
Sherman (V) WWTP,0.14,0.002162437267873556,0.0007764909275404379,-79.600139,42.155472,Clean Watershed Needs Survey
Sherrill (C) STP,0.95,0.014673681460570557,0.008996059411705757,-75.6152,43.07046,Clean Watershed Needs Survey
Sidney (V) WWTP,1.6,0.02471356877569778,0.017526547292516032,-75.398765,42.312614,Clean Watershed Needs Survey
Silver Creek (V) WWTP,0.61,0.009422048095734778,0.005103993048755538,-79.1693,42.5449,Clean Watershed Needs Survey
Sloatsburg (V) Sewers & STP,0.03,0.00046337941454433336,0.00010820097830781676,-74.190556,41.155417,Clean Watershed Needs Survey
Smyrna (V) STP,0.02,0.0003089196096962222,6.440889399379803e-05,-75.569556,42.685667,Clean Watershed Needs Survey
Sodus (V) WWTP,0.383,0.005915810525682656,0.002813910403039365,-77.06194,43.25,Clean Watershed Needs Survey
Sodus Point (V) WWTP,0.4,0.006178392193924445,0.0029746829494535767,-76.997083,43.27275,Clean Watershed Needs Survey
Somerset (T) Barker WWTP & Sewers,0.25,0.003861495121202778,0.0016304080624826712,-78.575348,43.359477,Clean Watershed Needs Survey
Somerset Raritan Valley RSA - CS/STP,10.4,0.16063819704203555,0.1921811958276273,-74.567103,40.557339,Clean Watershed Needs Survey
South Centre Twp STP,0.0,0.0,0.0,-76.343333,41.0225,Clean Watershed Needs Survey
South Corning (V) STP and Sewers,0.2,0.0030891960969622223,0.0012254986626968037,-77.033265,42.124609,Clean Watershed Needs Survey
South Dayton (V) WWTP,0.08,0.0012356784387848889,0.0003794910401622186,-79.06,42.36,Clean Watershed Needs Survey
South Hadley Sewerage Collection System and WWTF,5.1,0.07877450047253666,0.07723140447768215,-72.5748,42.2592,Clean Watershed Needs Survey
South Monmouth Regional CS/STP,9.1,0.14055842241178113,0.16200107938446637,-74.04456127,40.1673253,Clean Watershed Needs Survey
"Southampton, (V) WWTP & Collection",0.0,0.0,0.0,-72.391919,40.887107,Clean Watershed Needs Survey
Southeast (T) Brewster Hts. SD STP & CS,0.15,0.002316897072721667,0.0008481454664881528,-73.6223,41.4031,Clean Watershed Needs Survey
Sparta Township - CS/STP,0.38,0.005869472584228222,0.002785742691874285,-74.641273,41.034208,Clean Watershed Needs Survey
Speculator (V) STP,0.3,0.004633794145443334,0.0020587242847468178,-74.3561,43.4925,Clean Watershed Needs Survey
Springfield Sewerage Collection System and WPCF,51.1,0.7892896027738479,1.4731579742437722,-72.5898,42.1015,Clean Watershed Needs Survey
Springfield WWTF,1.972,0.03045947351604751,0.022900563490663287,-72.46746,43.27919,Clean Watershed Needs Survey
Springville (V) WWTP,0.88,0.013592462826633778,0.008156896693431165,-78.672278,42.502944,Clean Watershed Needs Survey
Springwater (T) WWTP,0.04,0.0006178392193924444,0.00015634128750078937,-77.59912,42.648051,Clean Watershed Needs Survey
St. Johnsville (V) STP,0.52,0.008031909852101778,0.0041611756546817025,-74.675833,42.994917,Clean Watershed Needs Survey
Stamford (V) WWTP,0.5,0.007722990242405556,0.003957529462697384,-74.627917,42.402778,Clean Watershed Needs Survey
Stillwater (V) STP,0.37,0.005715012779380111,0.002692300515305659,-73.650167,42.939444,Clean Watershed Needs Survey
Stockbridge Sewerage Collection System and WWTF,0.46,0.007105151023013112,0.0035570952779061986,-73.326,42.300389,Clean Watershed Needs Survey
Stockport (T) Kings Acres STP,0.045,0.0006950691218165,0.00018176762525833737,-73.74751,42.28668,Clean Watershed Needs Survey
Stony Brook RSA (Hopewell) - STP,0.28,0.004324874535747112,0.0018847954656082695,-74.73942229,40.38540552,Clean Watershed Needs Survey
Stony Brook RSA (Pennington) - STP,0.32,0.0049427137551395555,0.002235924895361027,-74.7804,40.3359,Clean Watershed Needs Survey
Stony Brook RSA-River Rd STP/ Princeton CS-TP,12.7,0.1961639521571011,0.2481544424238283,-74.62386956,40.38332201,Clean Watershed Needs Survey
Stony Point (T) STP,1.0,0.015445980484811111,0.009606208291357922,-73.9812,41.22664,Clean Watershed Needs Survey
Suffern (V) STP,1.8,0.02780276487266,0.020376951803742147,-74.157722,41.112944,Clean Watershed Needs Survey
Suffolk (Co) SCSD #11 Selden,2.247,0.03470711814937057,0.027063338348222978,-73.0305,40.883,Clean Watershed Needs Survey
Suffolk (Co) SCSD #12 Birchwood/Holbrook,0.18,0.002780276487266,0.001070957454784811,-73.0695,40.8257,Clean Watershed Needs Survey
Suffolk (Co) SCSD #13 Windwatch STP,0.4,0.006178392193924445,0.0029746829494535767,-73.1817,40.8214,Clean Watershed Needs Survey
Suffolk (Co) SCSD #14 Parkland STP,1.25,0.019307475606013886,0.012780135894764918,-73.0621,40.7875,Clean Watershed Needs Survey
Suffolk (Co) SCSD #15 NOB HILL,0.09,0.001390138243633,0.00044120901317736927,-73.1476,40.8262,Clean Watershed Needs Survey
Suffolk (Co) SCSD #16 Yaphank STP,0.25,0.003861495121202778,0.0016304080624826712,-72.9245,40.8101,Clean Watershed Needs Survey
Suffolk (Co) SCSD #20E W.Floyd Sewers,0.083,0.0012820163802393222,0.00039779212479295397,-72.8809,40.9159,Clean Watershed Needs Survey
Suffolk (Co) SCSD #21 SUNY STP,2.5,0.03861495121202777,0.03102153718731756,-73.121139,40.924472,Clean Watershed Needs Survey
Suffolk (Co) SCSD #22 Hauppauge STP & Sewers,0.202,0.0031200880579318447,0.0012411991362433793,-73.2282,40.8252,Clean Watershed Needs Survey
Suffolk (Co) SCSD #23 Coventry Manor,0.07,0.001081218633936778,0.00031989580384417314,-72.9247,40.8878,Clean Watershed Needs Survey
Suffolk (Co) SCSD #25 Calverton Hills STP & Sewers,0.07,0.001081218633936778,0.00031989580384417314,-72.65497,40.92345,Clean Watershed Needs Survey
Suffolk (Co) SCSD #27 Forge River,1.0,0.015445980484811111,0.009606208291357922,-72.8409,40.802,Clean Watershed Needs Survey
Suffolk (Co) SCSD #28 Fairfield,0.14,0.002162437267873556,0.0007764909275404379,-73.139,40.87675,Clean Watershed Needs Survey
Suffolk (Co) SCSD #3 Southwest,30.5,0.47110240478673887,0.7612305895007255,-73.34301,40.725145,Clean Watershed Needs Survey
Suffolk (Co) SCSD #5 Strathmore Huntington STP,0.236,0.003645251394415422,0.001514524522802823,-73.357333,40.783278,Clean Watershed Needs Survey
Suffolk (Co) SCSD #6 Kings Park STP,0.6,0.009267588290886667,0.004997191930006617,-73.231024,40.895719,Clean Watershed Needs Survey
Suffolk (Co) SCSD #7 Medford-W. STP,0.4,0.006178392193924445,0.0029746829494535767,-72.9586,40.7894,Clean Watershed Needs Survey
Suffolk (Co) SCSD #9 COLLEGE PARK,0.045,0.0006950691218165,0.00018176762525833737,-73.0434,40.8457,Clean Watershed Needs Survey
Suffolk(C0) SCSD #1 Port Jefferson STP & Sewers,0.85,0.013129083412089444,0.0078028435987225996,-73.052387,40.930699,Clean Watershed Needs Survey
Sunapee WWTF,0.64,0.009885427510279111,0.005427315316569028,-72.114253,43.380847,Clean Watershed Needs Survey
Sunderland Sewerage Collection System and WWTF,0.5,0.007722990242405556,0.003957529462697384,-72.5875,42.4529,Clean Watershed Needs Survey
Sussex County MUA - Hampton Commons CS/STP,0.05,0.0007722990242405556,0.00020799704104064963,-74.73711,41.071602,Clean Watershed Needs Survey
Sussex County MUA - Paulinskill-Branchville CS/STP,0.2,0.0030891960969622223,0.0012254986626968037,-74.7373885,41.13478481,Clean Watershed Needs Survey
Sussex County MUA - Upper Wallkill CS/STP,3.265,0.05043112628290828,0.04365130066055624,-74.67726754,41.09204476,Clean Watershed Needs Survey
Swedesboro Borough CS/ STP,0.35,0.005406093169683889,0.0025075390261921292,-75.3064,39.7517,Clean Watershed Needs Survey
Sylvan Beach (V) E. Oneida Lake SD WWTP,1.7,0.026258166824178888,0.018940033569106923,-75.7266,43.20107,Clean Watershed Needs Survey
TABERG SD WWTF,0.00870275,0.00011286943165818513,2.2213476195362828e-05,-75.616806,43.30175,Discharge Monitoring Reports
TALLMAN ISLAND WASTEWATER TREATMENT PLANT,63.75,0.8267991460411136,1.9549893924494026,-73.841056,40.797583,Discharge Monitoring Reports
TAMAQUA WASTEWATER TREATMENT PLANT,1.63416666666667,0.02119415850178598,0.01800679032482187,-75.96833,40.79512,Discharge Monitoring Reports
TANEYTOWN STP,1.1,0.016990578533292222,0.010851966255550849,-77.1978,39.662,Clean Watershed Needs Survey
TANEYTOWN WASTEWATER TREATMENT PLANT,0.960545454545455,0.012457696651793812,0.009124015292049181,-77.197734,39.661967,Discharge Monitoring Reports
TANNERSVILLE STP,,,,-74.150778,42.186917,Discharge Monitoring Reports
TATESVILLE STP,0.04965,0.0006439306290343732,0.00020613613360996328,-78.343046,40.095021,Discharge Monitoring Reports
TAYLOR RUN WASTEWATER TREATMENT PLANT,1.0025,0.01300182186519555,0.009636943678951062,-75.6321,39.96601,Discharge Monitoring Reports
TELFORD BORO AUTH STP,1.1,0.016990578533292222,0.010851966255550849,-75.339,40.3212,Clean Watershed Needs Survey
TELFORD BORO AUTH WWTP,0.70725,0.009172606996667885,0.0061673785129946965,-75.33902,40.32118,Discharge Monitoring Reports
TEMPLETON WASTEWATER TREATMENT FACILITY,0.298333333333333,0.0038692038468329196,0.002044103077812257,-72.073756,42.601436,Discharge Monitoring Reports
TERRE HILL STP,0.180166666666667,0.00233665327286391,0.0010722262740411632,-76.05439,40.15863,Discharge Monitoring Reports
THOMASTON WPCF,0.99825,0.012946701922126144,0.009584706285641877,-73.078758,41.646386,Discharge Monitoring Reports
"THOMASTON, TOWN OF",1.08,0.016681658923596,0.010600180219223602,-73.0788,41.6464,Clean Watershed Needs Survey
THOMPSON BOROUGH WWTP,0.01033,0.0001339738851545836,2.7660338160087974e-05,-75.507667,41.863605,Discharge Monitoring Reports
THOMPSON MELODY LAKE SD STP,0.01,0.00012969398369272372,2.6534933233701082e-05,-74.670278,41.5945,Discharge Monitoring Reports
THOMPSONTOWN STP,0.1299,0.0016847248481684806,0.0007055581259042169,-77.234119,40.555569,Discharge Monitoring Reports
THORNBURY TOWNSHIP STP,0.121358333333333,0.0015739445704309417,0.0006467566093835713,-75.52579,39.92183,Discharge Monitoring Reports
THURMONT WASTEWATER TREAT.FAC.,0.779333333333333,0.01010748446245293,0.006982746906547855,-77.411376,39.610099,Discharge Monitoring Reports
TINICUM TWP WWTP,1.19483333333333,0.015496269484885562,0.012063031060655099,-75.295727,39.875015,Discharge Monitoring Reports
TIOGA BOROUGH,0.0267,0.0003462829364595723,9.321427629870518e-05,-77.13336,41.90956,Discharge Monitoring Reports
TIONESTA BORO WWTP,0.0713333333333333,0.0009251504170080954,0.0003277119580690596,-79.45828,41.49205,Discharge Monitoring Reports
TIRE HILL WWTP,0.248166666666667,0.003218572361974431,0.0016151272304455605,-78.920009,40.277242,Discharge Monitoring Reports
TITUSVILLE MUNICIPAL WATER-TREATMENT PLANT,2.54358333333333,0.03298874553544168,0.03171510797631117,-79.67338,41.6272,Discharge Monitoring Reports
TITUSVILLE WWTP,0.392,0.005084004160754769,0.0028987823939032645,-73.867222,41.685833,Discharge Monitoring Reports
TIVOLI (V) WWTP,0.151452054794521,0.0019642420324750107,0.0008586636980623686,-73.91115,42.05248,Discharge Monitoring Reports
TODD TWP STP,0.0106848571428571,0.0001385761688044791,2.888176634538771e-05,-77.966577,40.012106,Discharge Monitoring Reports
TOMAHAWK SCHOOL,0.003,3.890819510781711e-05,5.686750670553458e-06,-78.019723,39.553397,Discharge Monitoring Reports
TONAWANDA (T),11.820625,0.15330639459878023,0.22638767582894936,-78.90162,42.99376,Discharge Monitoring Reports
TOPTON BORO STP,0.20025,0.0025971220234467926,0.0012274588329731842,-75.686379,40.505633,Discharge Monitoring Reports
TORRINGTON MAIN WPCF,5.07,0.07831112105799233,0.07665066325136635,-73.1165,41.7807,Clean Watershed Needs Survey
TORRINGTON WATER POLLUTION CONTROL FACILITY,5.49083333333333,0.07121280487927967,0.08488301223076358,-73.117311,41.779986,Discharge Monitoring Reports
TOWAMENCIN STP,1.28280555555556,0.016637216280315816,0.013210808539096298,-75.351667,40.229444,Discharge Monitoring Reports
TOWANDA MUNI AUTH,0.798083333333333,0.010350660681876787,0.007198396284036174,-76.441586,41.760831,Discharge Monitoring Reports
TOWANDA STP,0.18,0.002780276487266,0.001070957454784811,-76.4416,41.7609,Clean Watershed Needs Survey
TOWN OF AMHERST WWTF # 16,21.1375,0.2741406580304947,0.476191758378195,-78.8136,43.05021,Discharge Monitoring Reports
TOWN OF EMMITSBURG,0.53625,0.006954839875522308,0.004328261188547781,-77.306903,39.69169,Discharge Monitoring Reports
TOWN OF GREENPORT STP,0.679145205479452,0.008808104720444354,0.005855588441877949,-73.755639,42.257611,Discharge Monitoring Reports
TOWN OF MASONTOWN,0.224666666666667,0.0029137915002965297,0.0014221058952721291,-79.812562,39.523131,Discharge Monitoring Reports
TOWN OF NORFOLK WPCF,0.3875,0.005025641868093044,0.002856277560458201,-73.21633,41.99983,Discharge Monitoring Reports
TOWN OF OTTO SD #1 STP,0.0036416666666666,4.723022572809935e-05,7.287187440681705e-06,-78.831222,42.356889,Discharge Monitoring Reports
TOWN OF SALISBURY WPCF,0.3725,0.004831100892553958,0.0027155956913920117,-73.431065,42.014536,Discharge Monitoring Reports
TOWN OF STAR CITY,,,,-79.98676,39.65768,Discharge Monitoring Reports
TOWN OF WALWORTH SD #1 WWTP,0.663161095890411,0.008600800435605974,0.005679855489721147,-77.295528,43.129972,Discharge Monitoring Reports
TOWNSHIP OF WAYNE,8.10416666666667,0.1051061659509782,0.13967654781869865,-74.251163,40.913167,Discharge Monitoring Reports
TRADESVILLE STP,0.2149,0.0027871237095566325,0.001343498869684652,-75.18383,40.26403,Discharge Monitoring Reports
TRENTON CITY DPW SEWER AUTH,12.1241666666667,0.1572431473954535,0.23385167059654857,-74.726642,40.175727,Discharge Monitoring Reports
TRI COMMUNITY STP,0.10615,0.0013767016368982621,0.0005449368662507847,-79.145849,40.398075,Discharge Monitoring Reports
TRI-BORO MUN AUTH,0.328558333333333,0.004261203912544177,0.0023127141983002417,-75.606465,41.945578,Discharge Monitoring Reports
TRI-MUNICIPAL WWTP,1.60713150684932,0.020843528744137817,0.01762655255442046,-73.942583,41.608083,Discharge Monitoring Reports
TROY WASTEWATER TREATMENT FACILITY,0.07975,0.0010343095199494715,0.0003779744894603782,-72.178076,42.835252,Discharge Monitoring Reports
TROY WATER DEPTARTMENT-TREATMENT BUILDING,0.278416666666667,0.00361089666264492,0.0018711706681796118,-76.769375,41.789721,Discharge Monitoring Reports
TRUMANSBURG (V) STP,0.210487671232877,0.002729898460039614,0.0013083095926405659,-76.64527,42.54342,Discharge Monitoring Reports
TULLY (V) STP,0.14475,0.0018773204139521755,0.0008103545973445997,-76.106222,42.793389,Discharge Monitoring Reports
TULPEHOCKEN TWP - REHRERSBURG STP,0.0375,0.0004863524388477139,0.00014395099135675065,-76.253254,40.452233,Discharge Monitoring Reports
TULPEHOCKEN TWP MT AETNA STP,0.02105,0.0002730058356731834,6.876636512199512e-05,-76.293206,40.418227,Discharge Monitoring Reports
TUNKHANNOCK BORO MUN AUTH,0.257833333333333,0.003343943212877389,0.001696049888315602,-75.96399,41.54485,Discharge Monitoring Reports
TUNNELTON STP,0.0043769166666666,5.676597587910687e-05,9.220204117040905e-06,-79.391705,40.455345,Discharge Monitoring Reports
TURNERS MILL STP,0.066425,0.0008614922866789172,0.00029914507974059467,-75.57828,39.873088,Discharge Monitoring Reports
TUXEDO HAMLET WWTP,0.0354054794520548,0.00045918776746878596,0.00013374595367489264,-74.18257,41.18691,Discharge Monitoring Reports
TUXEDO PARK (V) STP,0.298333333333333,0.0038692038468329196,0.002044103077812257,-74.191139,41.220389,Discharge Monitoring Reports
TWIN BORO STP,0.58,0.008958668681190444,0.004785084165558079,-77.4025,40.5634,Clean Watershed Needs Survey
TWIN BOROUGHS STP,0.499416666666667,0.006477133702254115,0.003951623437565398,-77.402458,40.563346,Discharge Monitoring Reports
TWIN CNTY JT MUNI AUTH,0.111666666666667,0.0014482494845687523,0.0005814291623115266,-76.174518,40.925587,Discharge Monitoring Reports
TWO BRIDGES WASTEWATER TREATMENT PLANT,6.41583333333333,0.0832094983708566,0.10359169571740845,-74.273994,40.903811,Discharge Monitoring Reports
TWO MILE RUN CNTY PARK-COTTAGE BASEMENT,0.0009241666666666,1.1985885659601685e-05,1.260761863299497e-06,-79.769018,41.474801,Discharge Monitoring Reports
TWO RIVERS WATER RECLAMATION AUTHORITY,11.0416666666667,0.14320377366071618,0.2074799274858343,-73.991718,40.336956,Discharge Monitoring Reports
TYRONE BORO STP,13.6,0.2100653345934311,0.2708720981712902,-78.2392,40.6723,Clean Watershed Needs Survey
TYRONE BOROUGH STP,6.74125,0.08742995675685737,0.11036088160574212,-78.239247,40.672138,Discharge Monitoring Reports
